question_id;question_type;image_name;question;answer;image_id
265160013;is the;COCO_train2014_265160.jpg;Is the road paved?;yes;265160
265160015;is this a;COCO_train2014_265160.jpg;Is this a color picture?;no;265160
3442002;is there;COCO_train2014_3442.jpg;Is there an ice bucket in the hotel room?;yes;3442
3442003;is there a;COCO_train2014_3442.jpg;Is there a television set in this bedroom?;yes;3442
5703001;are the;COCO_train2014_5703.jpg;Are the flowers alive?;yes;5703
5703002;is;COCO_train2014_5703.jpg;Is anyone present?;no;5703
530417001;is the;COCO_train2014_530417.jpg;Is the train moving?;yes;530417
528582001;is he;COCO_train2014_528582.jpg;Is he outside?;yes;528582
526747002;could;COCO_train2014_526747.jpg;Could the time be 5:06 PM?;no;526747
526747006;is there;COCO_train2014_526747.jpg;Is there more than 1 picture?;yes;526747
131696001;is the;COCO_train2014_131696.jpg;Is the dog on the beach?;yes;131696
131696003;is there a;COCO_train2014_131696.jpg;Is there a human present?;no;131696
527173000;is the;COCO_train2014_527173.jpg;Is the picture old?;yes;527173
394266000;is this person;COCO_train2014_394266.jpg;Is this person surfing?;yes;394266
394266001;could;COCO_train2014_394266.jpg;Could bird eggs be hiding in the rushes?;no;394266
267290000;is this an;COCO_train2014_267290.jpg;Is this an ocean?;yes;267290
394266003;is there a;COCO_train2014_394266.jpg;Is there a shark in the water?;no;394266
267290001;are there;COCO_train2014_267290.jpg;Are there clouds visible?;no;267290
394266005;is the;COCO_train2014_394266.jpg;Is the wave in front of the guy?;no;394266
267290002;is the;COCO_train2014_267290.jpg;Is the water calm?;no;267290
267290003;is this a;COCO_train2014_267290.jpg;Is this a swimming pool?;no;267290
267290005;is it;COCO_train2014_267290.jpg;Is it cloudy?;no;267290
267290006;is this;COCO_train2014_267290.jpg;Is this picture in color?;yes;267290
267290007;is this a;COCO_train2014_267290.jpg;Is this a recent photograph?;yes;267290
267290009;is this a;COCO_train2014_267290.jpg;Is this a romantic scene?;no;267290
267290011;is there a;COCO_train2014_267290.jpg;Is there a sandy beach in the horizon?;yes;267290
267290013;is there;COCO_train2014_267290.jpg;IS there any boats in the water?;no;267290
267290014;is the;COCO_train2014_267290.jpg;Is the sky clear?;yes;267290
263620000;are the;COCO_train2014_263620.jpg;Are the bananas in a bag?;no;263620
529860000;is the;COCO_train2014_529860.jpg;Is the dog licking it's nose?;yes;529860
263620002;is the person;COCO_train2014_263620.jpg;IS the person outside?;yes;263620
132548000;is it;COCO_train2014_132548.jpg;Is it night?;yes;132548
3737000;does this;COCO_train2014_3737.jpg;Does this house have a driver?;no;3737
3737002;is this a;COCO_train2014_3737.jpg;Is this a wealthy neighborhood?;no;3737
241305005;are;COCO_train2014_241305.jpg;Are all the players female?;no;241305
241305007;do;COCO_train2014_241305.jpg;Do the players have the same color hat?;no;241305
1902001;is the;COCO_train2014_1902.jpg;Is the toilet seat up?;yes;1902
530286002;is there a;COCO_train2014_530286.jpg;Is there a tablecloth?;no;530286
241305010;is this a;COCO_train2014_241305.jpg;Is this a couples match?;yes;241305
530286004;are these;COCO_train2014_530286.jpg;Are these items for sale?;no;530286
241305011;is this;COCO_train2014_241305.jpg;Is this game in a stadium?;no;241305
530286007;are these;COCO_train2014_530286.jpg;Are these all deserts?;no;530286
530286010;is the woman;COCO_train2014_530286.jpg;Is the woman celebrating her birthday?;yes;530286
530712000;is the;COCO_train2014_530712.jpg;Is the building in the background going through construction?;yes;530712
393709001;does the;COCO_train2014_393709.jpg;Does the child look happy?;no;393709
2754001;is the;COCO_train2014_2754.jpg;Is the dog in the backseat?;yes;2754
529303000;are the;COCO_train2014_529303.jpg;Are the men employed?;yes;529303
529303001;are these;COCO_train2014_529303.jpg;Are these people playing tennis against the wall?;yes;529303
529303002;are the;COCO_train2014_529303.jpg;Are the two people playing tennis?;yes;529303
525633001;does the;COCO_train2014_525633.jpg;Does the cow have spots?;yes;525633
525633002;is this a;COCO_train2014_525633.jpg;Is this a big brown dog?;no;525633
525633003;is this a;COCO_train2014_525633.jpg;Is this a grassy field?;yes;525633
568854000;are;COCO_train2014_568854.jpg;Are all of the people adults?;yes;568854
400918001;is there;COCO_train2014_400918.jpg;Is there water running out of the shower head?;no;400918
400918002;are there any;COCO_train2014_400918.jpg;Are there any towels on the rack?;no;400918
400918003;is the;COCO_train2014_400918.jpg;Is the tile all white?;yes;400918
400918004;none of the above;COCO_train2014_400918.jpg;Does anyone use this bathroom?;no;400918
400918005;are the;COCO_train2014_400918.jpg;Are the lights on in the bathroom?;no;400918
1771000;is this;COCO_train2014_1771.jpg;Is this likely a basement?;no;1771
177899001;is it;COCO_train2014_177899.jpg;Is it dark outside?;yes;177899
177899002;do you;COCO_train2014_177899.jpg;Do you see a traffic light?;yes;177899
349931000;is this a;COCO_train2014_349931.jpg;Is this a tourist event?;yes;349931
1771005;do;COCO_train2014_1771.jpg;Do the pillows match the bed sheet?;yes;1771
349931005;is this;COCO_train2014_349931.jpg;Is this van stationary?;yes;349931
4032003;are;COCO_train2014_4032.jpg;Are all the bumpers the same?;yes;4032
137365000;is this a;COCO_train2014_137365.jpg;Is this a lot of food for the girl?;yes;137365
137365006;is the;COCO_train2014_137365.jpg;Is the little girl going to eat a doughnut?;no;137365
436799000;are;COCO_train2014_436799.jpg;Are people working on the power lines?;yes;436799
436799001;is it;COCO_train2014_436799.jpg;Is it a cloudy day?;yes;436799
2623001;are these;COCO_train2014_2623.jpg;Are these rowboats?;no;2623
109119001;are the;COCO_train2014_109119.jpg;Are the photograph's colors the same as real life?;no;109119
109119002;are;COCO_train2014_109119.jpg;Are this person's legs hairy?;no;109119
262932000;do you;COCO_train2014_262932.jpg;Do you see any popsicle sticks?;no;262932
267028000;does the;COCO_train2014_267028.jpg;Does the man in the gray shirt look generally bored?;yes;267028
262932002;is this;COCO_train2014_262932.jpg;Is this air show likely for an advertisement?;yes;262932
262932004;is this;COCO_train2014_262932.jpg;Is this entertaining?;yes;262932
262932005;is this;COCO_train2014_262932.jpg;Is this in the Amazon?;no;262932
263358000;is this a;COCO_train2014_263358.jpg;Is this a beauty salon?;no;263358
263358002;are;COCO_train2014_263358.jpg;Are both men wearing white shirts?;yes;263358
267454002;is the;COCO_train2014_267454.jpg;Is the water deep?;no;267454
267454003;is it;COCO_train2014_267454.jpg;Is it morning?;yes;267454
267454005;is it;COCO_train2014_267454.jpg;Is it a clear sunny day?;yes;267454
267454006;does the;COCO_train2014_267454.jpg;Does the water look clean?;yes;267454
267454007;is it;COCO_train2014_267454.jpg;Is it about to rain?;no;267454
267454008;is this a;COCO_train2014_267454.jpg;Is this a sunny day?;yes;267454
267454010;is this;COCO_train2014_267454.jpg;Is this the middle of the day?;yes;267454
267454011;is it;COCO_train2014_267454.jpg;Is it autumn?;no;267454
267454012;is the;COCO_train2014_267454.jpg;Is the water moving?;yes;267454
267454014;can you;COCO_train2014_267454.jpg;Can you see any cars?;no;267454
267454016;is;COCO_train2014_267454.jpg;Is sunset?;no;267454
480872001;is it;COCO_train2014_480872.jpg;Is it nighttime?;no;480872
398952000;is;COCO_train2014_398952.jpg;Is either horse a male?;yes;398952
480872003;is this an;COCO_train2014_480872.jpg;Is this an urban area?;yes;480872
263784004;is there a;COCO_train2014_263784.jpg;Is there a hand dryer available?;no;263784
263784005;is the;COCO_train2014_263784.jpg;Is the toilet clean?;no;263784
528189000;could;COCO_train2014_528189.jpg;Could this animal break the gate?;no;528189
528189001;is the;COCO_train2014_528189.jpg;Is the cow facing the camera?;no;528189
528189002;is this;COCO_train2014_528189.jpg;Is this cow full-grown?;no;528189
268306001;is this;COCO_train2014_268306.jpg;Is this bike outside?;no;268306
397543000;is the;COCO_train2014_397543.jpg;Is the cat alert?;no;397543
397543002;are the;COCO_train2014_397543.jpg;Are the cats looking up?;no;397543
397543006;does the;COCO_train2014_397543.jpg;Does the cat look pleased?;yes;397543
264636000;is;COCO_train2014_264636.jpg;Is everyone holding a paddle?;yes;264636
397543008;is the;COCO_train2014_397543.jpg;Is the picture in focus?;yes;397543
530876000;do;COCO_train2014_530876.jpg;Do cars in every direction stop?;yes;530876
530876001;are there any;COCO_train2014_530876.jpg;Are there any people in the street?;yes;530876
397543012;can you;COCO_train2014_397543.jpg;Can you tell if this person is interested in plants?;no;397543
397543013;is the;COCO_train2014_397543.jpg;Is the cat sleeping?;yes;397543
397543017;are;COCO_train2014_397543.jpg;Are cat's eyes open?;no;397543
397543018;is the;COCO_train2014_397543.jpg;Is the wood new?;yes;397543
397543019;is the;COCO_train2014_397543.jpg;Is the cat sleeping under a backpack?;no;397543
397543020;is this;COCO_train2014_397543.jpg;Is this cat awake?;no;397543
397543024;is this;COCO_train2014_397543.jpg;Is this cat sleeping?;yes;397543
133990002;is that a;COCO_train2014_133990.jpg;Is that a bunk bed?;yes;133990
397543031;is this;COCO_train2014_397543.jpg;Is this cat fully sleep?;yes;397543
397543032;is the;COCO_train2014_397543.jpg;Is the cat touching an electronics?;no;397543
397543033;do;COCO_train2014_397543.jpg;Do someone have maternal feelings towards the cat?;yes;397543
397543034;is the;COCO_train2014_397543.jpg;Is the cat napping?;yes;397543
397543038;is the;COCO_train2014_397543.jpg;Is the cat standing on two legs?;no;397543
397543040;is this;COCO_train2014_397543.jpg;Is this animal asleep?;yes;397543
397543043;is there a;COCO_train2014_397543.jpg;Is there a shadow on the wall?;yes;397543
397543044;does the;COCO_train2014_397543.jpg;Does the cat look happy?;yes;397543
397543046;is this a;COCO_train2014_397543.jpg;Is this a Tabby cat?;yes;397543
397543048;is this an;COCO_train2014_397543.jpg;Is this an adult cat?;yes;397543
87525001;are the;COCO_train2014_87525.jpg;Are the girls playing the Wii?;yes;87525
398821001;are the;COCO_train2014_398821.jpg;Are the men workers?;yes;398821
87525003;are the;COCO_train2014_87525.jpg;Are the girls having fun?;yes;87525
397543052;is the;COCO_train2014_397543.jpg;Is the cat on the floor?;no;397543
398821002;is there;COCO_train2014_398821.jpg;Is there more than one kite in the air?;yes;398821
397543054;are the;COCO_train2014_397543.jpg;Are the cats playing?;no;397543
397543055;is the;COCO_train2014_397543.jpg;Is the cat hungry?;no;397543
397543058;is the;COCO_train2014_397543.jpg;Is the cat asleep?;yes;397543
397543059;is there a;COCO_train2014_397543.jpg;Is there a mouse next to the cat?;no;397543
397543060;is the;COCO_train2014_397543.jpg;Is the cat awake?;no;397543
397543061;is there a;COCO_train2014_397543.jpg;Is there a mirror?;no;397543
397543062;is the;COCO_train2014_397543.jpg;Is the cat scared?;no;397543
397543063;is this;COCO_train2014_397543.jpg;Is this cat asleep?;yes;397543
264079000;is there;COCO_train2014_264079.jpg;Is there broccoli?;yes;264079
22415001;is this;COCO_train2014_22415.jpg;Is this cat nosey?;yes;22415
6031002;is this a;COCO_train2014_6031.jpg;Is this a color photo?;no;6031
530745004;is;COCO_train2014_530745.jpg;Is a competition about to start?;no;530745
530745005;is the;COCO_train2014_530745.jpg;Is the ball currently in play?;no;530745
530745006;is this;COCO_train2014_530745.jpg;Is this man playing tennis?;yes;530745
530745007;is this;COCO_train2014_530745.jpg;Is this man in a stance prepared to hit a ball?;no;530745
262670000;is there;COCO_train2014_262670.jpg;Is there traffic?;no;262670
4622002;none of the above;COCO_train2014_4622.jpg;Would one of these animals eat one of the others given the opportunity?;yes;4622
297699001;is this a;COCO_train2014_297699.jpg;Is this a restaurant?;yes;297699
297699002;is there;COCO_train2014_297699.jpg;Is there lemon in the water?;yes;297699
531171005;are the;COCO_train2014_531171.jpg;Are the flowers alive?;no;531171
267192001;is the;COCO_train2014_267192.jpg;Is the train moving?;yes;267192
531171010;none of the above;COCO_train2014_531171.jpg;Might one call this a still life?;yes;531171
1804001;is;COCO_train2014_1804.jpg;Is she wearing glasses?;yes;1804
131467001;is the;COCO_train2014_131467.jpg;Is the food overcooked?;no;131467
393611002;is there a;COCO_train2014_393611.jpg;Is there a cat in the picture?;yes;393611
131467003;has;COCO_train2014_131467.jpg;Has anyone taken a bit of the food?;yes;131467
137824002;is the;COCO_train2014_137824.jpg;Is the elephant walking near the sidewalk?;yes;137824
344885000;is this a;COCO_train2014_344885.jpg;Is this a video?;no;344885
344885001;is the;COCO_train2014_344885.jpg;Is the tv on?;no;344885
135989001;none of the above;COCO_train2014_135989.jpg;Would the man's reaction be normal for this type of facility?;yes;135989
135989002;is this a;COCO_train2014_135989.jpg;Is this a hotel bathroom?;no;135989
821002;is there a;COCO_train2014_821.jpg;Is there a beach in this scene?;no;821
344885005;is there a;COCO_train2014_344885.jpg;Is there a TV in the picture?;yes;344885
821003;is the;COCO_train2014_821.jpg;Is the picture in color?;no;821
344885007;is there a;COCO_train2014_344885.jpg;Is there a dinosaur on the TV?;no;344885
821004;is the man;COCO_train2014_821.jpg;Is the man on the right wearing glasses?;yes;821
136415004;is there a;COCO_train2014_136415.jpg;Is there a lot of shoes in this picture?;yes;136415
527796000;are they;COCO_train2014_527796.jpg;Are they taking a break?;yes;527796
527796001;are;COCO_train2014_527796.jpg;Are both people wearing skis?;yes;527796
110004002;is this a;COCO_train2014_110004.jpg;Is this a railway station?;yes;110004
394889001;is this a;COCO_train2014_394889.jpg;Is this a fire truck?;yes;394889
393480001;is the;COCO_train2014_393480.jpg;Is the skier on the ground?;yes;393480
393480002;is the;COCO_train2014_393480.jpg;Is the subject of the photo facing downhill?;yes;393480
4360001;does this;COCO_train2014_4360.jpg;Does this bike have a mirror?;yes;4360
4360003;is there a;COCO_train2014_4360.jpg;Is there a blue trash can?;yes;4360
399837000;is there a;COCO_train2014_399837.jpg;Is there a tire off the ground?;yes;399837
690000;none of the above;COCO_train2014_690.jpg;This is tennis?;no;690
